@relation paraphrase

@attribute correlation_distance numeric
@attribute hamming_distance numeric
@attribute cosine_distance numeric
@attribute matching_coefficient_pablo  numeric
@attribute containment_distance numeric
@attribute minkowski_distance numeric
@attribute match_rating_comparison {True, False}
@attribute smith_waterman_distance numeric
@attribute chebyshev_distance numeric
@attribute jaro_winkler_distance numeric
@attribute dice_distance numeric
@attribute russellrao_distance numeric
@attribute manhattan_distance numeric
@attribute damerau_levenshtein_distance numeric
@attribute needleman_wunsch_similarity numeric
@attribute yule_distance numeric
@attribute braycurtis_distance numeric
@attribute dice_coefficient numeric
@attribute interval_distance numeric
@attribute binary_distance numeric
@attribute seuclidean_distance numeric
@attribute rogerstanimoto_distance numeric
@attribute sokalsneath_distance numeric
@attribute sqeuclidean_distance numeric
@attribute mahalanobis_distance numeric
@attribute needleman_wunsch_distance numeric
@attribute token_containment_distance numeric
@attribute overlap_distance numeric
@attribute token_hamming_distance numeric
@attribute kulsinski_distance numeric
@attribute masi_distance numeric
@attribute matching_distance numeric
@attribute edit_similarity numeric
@attribute sokalmichener_distance numeric
@attribute matching_coefficient numeric
@attribute jaccard_distance numeric
@attribute levenshtein_distance numeric
@attribute lcs_similarity numeric
@attribute euclidean_distance numeric
@attribute jaro_distance numeric
@attribute canberra_distance numeric
@attribute lcs_distance numeric
@attribute class {yes, no}

@data
0.7224093202245565, 722, 0.455690077322243, 0.7070707070707071, 0.6682027649769585, 169.0, True, 85.0, 6.0, 0.7665142985972145, -0.24705882352941178, -0.06, 169.0, 555, 1.5180887372013652, 0.19356196086682095, 0.6627450980392157, 0.31868131868131866, 256.0, 0.0, 0.0, -1.4482758620689655, -3.8181818181818183, 269.0, 190.21172413918129, 1112.0, 0.29292929292929293, 0.3493975903614458, 0.9133333333333333, -0.8275862068965517, 0.9374509803921569, -0.42, 0.2908163265306123, -1.4482758620689655, 153.0, 0.8104575163398693, 556, 0.45051194539249145, 16.401219466856727, 0.7665142985972145, 127.63571428571427, 330, no
0.9860469974088187, 395, 0.6243504043332949, 0.6785714285714286, 0.6363636363636364, 109.0, True, 53.0, 4.0, 0.7503688796989517, 0.24087591240875914, 0.43478260869565216, 109.0, 301, 1.5478927203065134, 0.8181818181818182, 0.7956204379562044, 0.20952380952380953, 49.0, 0.0, 0.0, 0.528, 0.559322033898305, 173.0, 122.32947314527271, 606.0, 0.22448979591836735, 0.22448979591836735, 0.9565217391304348, 0.584, 0.9613829787234043, 0.358695652173913, 0.2819905213270142, 0.528, 94.0, 0.8829787234042553, 303, 0.44955300127713915, 13.152946437965905, 0.7503688796989517, 84.94444444444446, 176, no
1.2846399944078781, 614, 0.7233714003495948, 0.7666666666666667, 0.5773809523809523, 121.0, True, 53.0, 5.0, 0.6681062420060404, 0.5167785234899329, 0.5909090909090909, 121.0, 460, 1.8626262626262624, 62.0, 0.8120805369127517, 0.2692307692307692, 256.0, 0.0, 0.0, 0.9333333333333333, 0.8105263157894737, 233.0, 164.75588001646557, 922.0, 0.23333333333333334, 0.3181818181818182, 0.9545454545454546, 0.7818181818181819, 0.9486666666666667, 0.875, 0.28081123244929795, 0.9333333333333333, 90.0, 0.8444444444444444, 461, 0.4141414141414142, 15.264337522473747, 0.6681062420060404, 79.5, 205, no
1.0267715712586576, 385, 0.5606522881102127, 0.7346938775510204, 0.5798816568047337, 86.0, True, 45.0, 2.0, 0.7318784921159761, 0.2711864406779661, 0.44871794871794873, 86.0, 303, 1.6117021276595744, 1.3008130081300813, 0.7288135593220338, 0.27956989247311825, 25.0, 0.0, 0.0, 0.5818181818181818, 0.5981308411214953, 110.0, 77.78174593052023, 606.0, 0.2653061224489796, 0.29545454545454547, 0.9487179487179487, 0.6090909090909091, 0.946375, 0.41025641025641024, 0.26097560975609757, 0.5818181818181818, 80.0, 0.8375, 303, 0.43882978723404253, 10.488088481701515, 0.7318784921159761, 68.78571428571428, 165, no
1.2302646725426258, 453, 0.6964957568972134, 0.5357142857142857, 0.6739130434782609, 107.0, True, 36.0, 4.0, 0.7579319657659275, 0.4306569343065693, 0.5357142857142857, 107.0, 347, 1.5862857142857143, 5.714285714285714, 0.781021897810219, 0.28, 144.0, 0.0, 0.0, 0.8251748251748252, 0.7515923566878981, 179.0, 126.572113832392, 694.0, 0.3181818181818182, 0.3181818181818182, 0.9523809523809523, 0.7272727272727273, 0.9462790697674418, 0.7023809523809523, 0.27708333333333335, 0.8251748251748252, 86.0, 0.8372093023255814, 347, 0.42742857142857144, 13.379088160259652, 0.7579319657659275, 75.00952380952381, 187, no
1.4421995788741953, 569, 0.8174258141649446, 0.3, 0.6310679611650486, 97.0, True, 18.0, 4.0, 0.5828626185515758, 0.794392523364486, 0.8513513513513513, 97.0, 483, 2.6429548563611496, 2.8461538461538463, 0.9065420560747663, 0.14285714285714285, 1296.0, 0.0, 0.0, 1.069182389937107, 0.9392265193370166, 165.0, 116.67261889578035, 966.0, 0.25, 0.25, 0.972972972972973, 0.9308176100628931, 0.9746153846153847, 1.1486486486486487, 0.1701030927835051, 1.069182389937107, 78.0, 0.9230769230769231, 483, 0.27906976744186046, 12.84523257866513, 0.5828626185515758, 70.43333333333334, 102, no
1.3855060428160308, 575, 0.8577635283310487, 0.1774193548387097, 0.7662337662337663, 91.0, True, 22.0, 5.0, 0.5711048137954812, 0.8556701030927835, 0.8939393939393939, 91.0, 491, 2.8755490483162518, 2.923076923076923, 0.9381443298969072, 0.1038961038961039, 2209.0, 0.0, 0.0, 1.1140939597315436, 0.9595375722543352, 173.0, 122.32947314527271, 982.0, 0.26666666666666666, 0.26666666666666666, 0.9848484848484849, 0.9530201342281879, 0.9819178082191781, 1.2575757575757576, 0.14904679376083185, 1.1140939597315436, 73.0, 0.9452054794520548, 491, 0.2518301610541728, 13.152946437965905, 0.5711048137954812, 63.93333333333333, 86, no
1.2106524090622852, 339, 0.7014850730237387, 0.6923076923076923, 0.625, 97.0, True, 28.0, 4.0, 0.7572817809217026, 0.5213675213675214, 0.6781609195402298, 97.0, 272, 1.5174337517433751, 2.128146453089245, 0.8290598290598291, 0.20408163265306123, 36.0, 0.0, 0.0, 0.8243243243243243, 0.8133333333333334, 133.0, 94.04520189781083, 544.0, 0.21739130434782608, 0.21739130434782608, 0.9655172413793104, 0.8108108108108109, 0.9625, 0.7011494252873564, 0.24233983286908078, 0.8243243243243243, 88.0, 0.8863636363636364, 272, 0.4351464435146443, 11.532562594670797, 0.7572817809217026, 80.60000000000001, 156, no
1.439070938068213, 342, 0.8037297460677845, 0.782608695652174, 0.5625, 76.0, True, 28.0, 6.0, 0.6712050010126007, 0.7083333333333334, 0.8, 76.0, 260, 1.783050847457627, 2.3783783783783785, 0.7916666666666666, 0.24096385542168675, 81.0, 0.0, 0.0, 0.9855072463768116, 0.9066666666666666, 126.0, 89.09545442950498, 526.0, 0.21739130434782608, 0.2702702702702703, 0.9, 0.8985507246376812, 0.9547945205479452, 0.9714285714285714, 0.26536312849162014, 0.9855072463768116, 73.0, 0.863013698630137, 263, 0.39322033898305087, 11.224972160321824, 0.6712050010126007, 61.666666666666664, 116, no
1.0361852384125971, 512, 0.5957967322124413, 0.35064935064935066, 0.7323943661971831, 115.0, True, 56.0, 3.0, 0.7068831722110821, 0.27044025157232704, 0.42574257425742573, 115.0, 370, 1.6787330316742082, 2.0, 0.7232704402515723, 0.3089430894308943, 961.0, 0.0, 0.0, 0.5972222222222222, 0.5972222222222222, 171.0, 120.91525958289962, 742.0, 0.41304347826086957, 0.41304347826086957, 0.9306930693069307, 0.5972222222222222, 0.9397115384615384, 0.42574257425742573, 0.30524344569288386, 0.5972222222222222, 104.0, 0.8173076923076923, 371, 0.44117647058823534, 13.076696830622021, 0.7068831722110821, 87.54444444444444, 195, no
1.058632486337167, 597, 0.6047152924789526, 0.6413043478260869, 0.6513761467889908, 156.0, True, 28.0, 3.0, 0.7802139822893366, 0.3939393939393939, 0.5945945945945946, 156.0, 503, 1.6166800320769845, 1.3852459016393444, 0.7878787878787878, 0.20238095238095238, 256.0, 0.0, 0.0, 0.6902654867256637, 0.7222222222222222, 192.0, 135.7645019878171, 1008.0, 0.2236842105263158, 0.2236842105263158, 0.9459459459459459, 0.7345132743362832, 0.9628476821192054, 0.527027027027027, 0.20504731861198733, 0.6902654867256637, 151.0, 0.8874172185430463, 504, 0.41058540497193263, 13.856406460551018, 0.7252674778616708, 135.1727272727273, 256, no
1.106922368452969, 494, 0.6498169066177997, 0.5645161290322581, 0.6623376623376623, 135.0, True, 73.0, 5.0, 0.7792194570135748, 0.20670391061452514, 0.25263157894736843, 135.0, 363, 1.5135135135135134, -0.8979591836734694, 0.7541899441340782, 0.3275862068965517, 64.0, 0.0, 0.0, 0.5606060606060606, 0.5103448275862069, 269.0, 190.21172413918129, 728.0, 0.35185185185185186, 0.35185185185185186, 0.968421052631579, 0.4621212121212121, 0.935360824742268, 0.3894736842105263, 0.30000000000000004, 0.5606060606060606, 97.0, 0.8041237113402062, 364, 0.45530145530145527, 16.401219466856727, 0.7546882855706386, 84.01746031746032, 219, no
1.2088527883381113, 856, 0.7556877215378546, 0.7317073170731707, 0.6926829268292682, 180.0, True, 58.0, 6.0, 0.708202383269175, 0.5046728971962616, 0.6214285714285714, 180.0, 640, 1.6872536136662288, 3.2800460034502588, 0.8411214953271028, 0.1910828025477707, 49.0, 0.0, 0.0, 0.8709677419354839, 0.8029739776951673, 332.0, 234.75945135393377, 1284.0, 0.2, 0.2, 0.9714285714285714, 0.7862903225806451, 0.9651408450704225, 0.7714285714285715, 0.2898230088495575, 0.8709677419354839, 142.0, 0.8943661971830986, 642, 0.4257555847568988, 18.2208671582886, 0.708202383269175, 130.54761904761904, 324, no
0.789107732183596, 703, 0.5234419677106104, 0.4457831325301205, 0.7922077922077922, 156.0, True, 71.0, 8.0, 0.7006599225605613, -0.20192307692307693, -0.06837606837606838, 156.0, 510, 1.7336726039016115, -0.020442120275730925, 0.75, 0.24817518248175183, 841.0, 0.0, 0.0, -1.12, -2.048780487804878, 322.0, 227.6883835420683, 1022.0, 0.3148148148148148, 0.3148148148148148, 0.9487179487179487, -0.6666666666666666, 0.95325, -0.358974358974359, 0.30664857530529177, -1.12, 120.0, 0.8583333333333333, 511, 0.42748091603053434, 17.944358444926362, 0.7006599225605613, 105.89999999999999, 252, no
1.0446314135824188, 814, 0.6173354648884399, 0.37755102040816324, 0.7904191616766467, 151.0, True, 55.0, 7.0, 0.6829070522836634, 0.35678391959798994, 0.518796992481203, 151.0, 619, 1.880030372057707, 2.8, 0.7587939698492462, 0.2692307692307692, 1600.0, 0.0, 0.0, 0.696078431372549, 0.6893203883495146, 235.0, 166.17009357883867, 1238.0, 0.3620689655172414, 0.3620689655172414, 0.9473684210526315, 0.6862745098039216, 0.9486666666666667, 0.5338345864661654, 0.2734741784037559, 0.696078431372549, 135.0, 0.8444444444444444, 619, 0.4069855732725892, 15.329709716755891, 0.6829070522836634, 118.5, 268, no
1.1420673901276919, 520, 0.6792704728278002, 0.7741935483870968, 0.6455026455026455, 121.0, True, 32.0, 4.0, 0.7277405499868904, 0.4557823129251701, 0.6261682242990654, 121.0, 421, 1.5879586077140169, 2.0, 0.8231292517006803, 0.16666666666666666, 16.0, 0.0, 0.0, 0.7701149425287356, 0.7701149425287356, 175.0, 123.74368670764582, 844.0, 0.1724137931034483, 0.1724137931034483, 0.9532710280373832, 0.7701149425287356, 0.97, 0.6261682242990654, 0.23550724637681164, 0.7701149425287356, 110.0, 0.9090909090909091, 422, 0.4045155221072436, 13.228756555322953, 0.7277405499868904, 99.83333333333333, 215, no
0.8543302460933327, 670, 0.5445912104800013, 0.75, 0.5952380952380952, 159.0, True, 44.0, 4.0, 0.7506079250570257, -0.0958904109589041, 0.024390243902439025, 159.0, 507, 1.5899843505477309, -0.032462949894142556, 0.726027397260274, 0.29333333333333333, 676.0, 0.0, 0.0, -0.4117647058823529, -0.5384615384615384, 287.0, 202.93964620053913, 1016.0, 0.25, 0.3548387096774194, 0.9186991869918699, -0.17647058823529413, 0.94328125, -0.17073170731707318, 0.28851540616246496, -0.4117647058823529, 128.0, 0.828125, 508, 0.42566510172143973, 16.941074346097416, 0.7506079250570257, 106.82034632034632, 272, no
1.1206308562594274, 560, 0.651312842489217, 0.8529411764705882, 0.5828877005347594, 113.0, True, 31.0, 3.0, 0.7115939860605703, 0.44680851063829785, 0.6176470588235294, 113.0, 431, 1.7091988130563798, 2.0, 0.8014184397163121, 0.17543859649122806, 484.0, 0.0, 0.0, 0.7636363636363637, 0.7636363636363637, 151.0, 106.77312395916867, 864.0, 0.14705882352941177, 0.21739130434782608, 0.9411764705882353, 0.7636363636363637, 0.9682692307692308, 0.6176470588235294, 0.2590051457975986, 0.7636363636363637, 104.0, 0.9038461538461539, 432, 0.4015825914935708, 12.288205727444508, 0.7115939860605703, 93.94444444444444, 203, no
1.1277894188338717, 571, 0.6436893802828307, 0.8529411764705882, 0.4919786096256685, 98.0, True, 32.0, 3.0, 0.6354083379548224, 0.5081967213114754, 0.6590909090909091, 98.0, 440, 2.0875739644970417, 2.9056603773584904, 0.8032786885245902, 0.2, 1296.0, 0.0, 0.0, 0.8266666666666667, 0.8051948051948052, 130.0, 91.92388155425118, 882.0, 0.14705882352941177, 0.3125, 0.9545454545454546, 0.8, 0.9633333333333334, 0.7045454545454546, 0.2435677530017153, 0.8266666666666667, 90.0, 0.8888888888888888, 441, 0.36686390532544383, 11.40175425099138, 0.6354083379548224, 80.76190476190476, 155, no
1.1550992788543506, 1010, 0.7161628425567902, 0.5652173913043478, 0.8177570093457944, 213.0, True, 40.0, 5.0, 0.7296862001264518, 0.4745098039215686, 0.6214689265536724, 213.0, 779, 1.7180616740088106, 2.5888933280063924, 0.8352941176470589, 0.16326530612244897, 1156.0, 0.0, 0.0, 0.8120805369127517, 0.7831715210355987, 345.0, 243.9518395093589, 1560.0, 0.19753086419753085, 0.19753086419753085, 0.9548022598870056, 0.7751677852348994, 0.9706666666666667, 0.6836158192090396, 0.26415094339622647, 0.8120805369127517, 180.0, 0.9111111111111111, 780, 0.408590308370044, 18.57417562100671, 0.7296862001264518, 165.2, 371, no
1.1709567875634392, 698, 0.7500099643277107, 0.7333333333333333, 0.6387665198237885, 165.0, True, 47.0, 8.0, 0.7598005648373581, 0.4482758620689655, 0.5625, 165.0, 565, 1.5966149506346965, 4.128, 0.812807881773399, 0.2550335570469799, 1.0, 0.0, 0.0, 0.8310502283105022, 0.7647058823529411, 341.0, 241.1234123846127, 1132.0, 0.25675675675675674, 0.25675675675675674, 0.9453125, 0.7442922374429224, 0.9517692307692308, 0.7109375, 0.24432576769025371, 0.8310502283105022, 130.0, 0.8538461538461538, 566, 0.4245416078984485, 18.466185312619388, 0.7598005648373581, 116.04761904761905, 301, no
1.1783585583563185, 307, 0.6267455486549203, 0.717948717948718, 0.5827338129496403, 69.0, True, 55.0, 3.0, 0.7560332963508606, 0.3684210526315789, 0.5, 69.0, 240, 1.5335463258785942, 3.948051948051948, 0.7263157894736842, 0.3013698630136986, 25.0, 0.0, 0.0, 0.7368421052631579, 0.7, 103.0, 72.8319984622144, 480.0, 0.28205128205128205, 0.3235294117647059, 0.9166666666666666, 0.6842105263157895, 0.9414516129032258, 0.5833333333333334, 0.2682926829268293, 0.7368421052631579, 62.0, 0.8225806451612904, 240, 0.45047923322683703, 10.14889156509222, 0.7560332963508606, 51.7, 141, no
1.1277458777103258, 354, 0.6180357915524619, 0.5869565217391305, 0.6982758620689655, 74.0, True, 30.0, 3.0, 0.6865361675978839, 0.4782608695652174, 0.6619718309859155, 74.0, 264, 1.8790035587188614, 1.6842105263157894, 0.8043478260869565, 0.19753086419753085, 121.0, 0.0, 0.0, 0.7652173913043478, 0.7857142857142857, 88.0, 62.22539674441618, 528.0, 0.22857142857142856, 0.22857142857142856, 0.9577464788732394, 0.7913043478260869, 0.9638356164383561, 0.6197183098591549, 0.2845528455284553, 0.7652173913043478, 73.0, 0.8904109589041096, 264, 0.4163701067615659, 9.38083151964686, 0.6865361675978839, 65.76190476190476, 117, no
0.964733592819099, 517, 0.5590414481559016, 0.5, 0.725, 102.0, True, 60.0, 4.0, 0.7489230754209649, 0.2, 0.38461538461538464, 102.0, 407, 1.6094674556213018, 0.5797101449275363, 0.7285714285714285, 0.2777777777777778, 256.0, 0.0, 0.0, 0.47058823529411764, 0.5, 142.0, 100.40916292848975, 816.0, 0.32608695652173914, 0.32608695652173914, 0.9560439560439561, 0.5294117647058824, 0.9467741935483871, 0.3076923076923077, 0.26220614828209765, 0.47058823529411764, 93.0, 0.8387096774193549, 408, 0.4437869822485207, 11.916375287812984, 0.7489230754209649, 80.91428571428571, 225, no
1.119137353206723, 367, 0.5868341660756002, 0.7142857142857143, 0.5828220858895705, 91.0, True, 34.0, 2.0, 0.7462751378340058, 0.424, 0.6170212765957447, 91.0, 289, 1.5508021390374331, 1.5862068965517242, 0.728, 0.2702702702702703, 1.0, 0.0, 0.0, 0.7210884353741497, 0.7464788732394366, 105.0, 74.24621202458749, 580.0, 0.2727272727272727, 0.2727272727272727, 0.8936170212765957, 0.7551020408163265, 0.9484375, 0.5638297872340425, 0.25257731958762886, 0.7210884353741497, 96.0, 0.84375, 290, 0.4385026737967914, 10.246950765959598, 0.7462751378340058, 81.78333333333333, 164, no
1.0733695681837498, 889, 0.6521228785540498, 0.4174757281553398, 0.7962962962962963, 169.0, True, 43.0, 7.0, 0.6258699161175941, 0.49238578680203043, 0.6503496503496503, 169.0, 705, 2.2253743104806936, 2.78125, 0.8578680203045685, 0.16352201257861634, 2209.0, 0.0, 0.0, 0.8083333333333333, 0.7950819672131147, 279.0, 197.28279195104676, 1412.0, 0.23214285714285715, 0.23214285714285715, 0.9790209790209791, 0.7916666666666666, 0.9706164383561644, 0.6783216783216783, 0.23093681917211328, 0.8083333333333333, 146.0, 0.910958904109589, 706, 0.3577620173364854, 16.703293088490067, 0.6258699161175941, 135.81731601731602, 227, no
0.7603215529220192, 603, 0.463825833357982, 0.5975609756097561, 0.7252747252747253, 146.0, True, 58.0, 4.0, 0.7298896150331778, -0.049019607843137254, 0.1640625, 146.0, 462, 1.6476868327402134, -0.2867976559806963, 0.7156862745098039, 0.24161073825503357, 225.0, 0.0, 0.0, -0.1694915254237288, -0.22988505747126436, 216.0, 152.73506473629428, 926.0, 0.26865671641791045, 0.26865671641791045, 0.9375, 0.09322033898305085, 0.9546564885496183, -0.078125, 0.2876923076923077, -0.1694915254237288, 131.0, 0.8625954198473282, 463, 0.4199288256227758, 14.696938456699069, 0.7298896150331778, 114.60952380952381, 236, no
0.9464050763892958, 253, 0.5556896207660944, 0.6486486486486487, 0.5737704918032787, 64.0, True, 26.0, 3.0, 0.7093589416702623, 0.2682926829268293, 0.4915254237288136, 64.0, 190, 1.6067653276955602, 0.576271186440678, 0.7804878048780488, 0.2318840579710145, 25.0, 0.0, 0.0, 0.5432098765432098, 0.5945945945945946, 84.0, 59.39696961966999, 380.0, 0.25, 0.25, 0.9491525423728814, 0.6296296296296297, 0.9567213114754098, 0.3728813559322034, 0.28301886792452835, 0.5432098765432098, 61.0, 0.8688524590163934, 190, 0.4270613107822411, 9.16515138991168, 0.7093589416702623, 54.266666666666666, 101, no
1.1775022023700212, 252, 0.6477344528390103, 0.7714285714285715, 0.515625, 66.0, True, 27.0, 3.0, 0.8324113588292513, 0.43902439024390244, 0.5892857142857143, 66.0, 194, 1.6166666666666667, 2.6301369863013697, 0.8048780487804879, 0.23880597014925373, 9.0, 0.0, 0.0, 0.782608695652174, 0.7578947368421053, 90.0, 63.63961030678928, 388.0, 0.22857142857142856, 0.25, 0.9821428571428571, 0.75, 0.9552542372881356, 0.6428571428571429, 0.2788104089219331, 0.782608695652174, 59.0, 0.864406779661017, 194, 0.4375, 9.486832980505138, 0.7206855980487522, 51.74285714285714, 105, no
1.2507123863154277, 218, 0.6517131018242859, 0.7692307692307693, 0.5161290322580645, 64.0, True, 28.0, 3.0, 0.7348008085118295, 0.5365853658536586, 0.703125, 64.0, 183, 1.5397489539748956, 1.9230769230769231, 0.7804878048780488, 0.24, 9.0, 0.0, 0.0, 0.8148148148148148, 0.822429906542056, 72.0, 50.91168824543142, 368.0, 0.23076923076923078, 0.25, 0.953125, 0.8240740740740741, 0.955, 0.6875, 0.24279835390946503, 0.8148148148148148, 66.0, 0.8636363636363636, 184, 0.4476987447698745, 8.48528137423857, 0.7348008085118295, 58.36666666666667, 107, no
1.2519459595487932, 305, 0.7973438411580405, 0.5454545454545454, 0.6454545454545455, 96.0, True, 24.0, 7.0, 0.7179514081042858, 0.5471698113207547, 0.6417910447761194, 96.0, 244, 1.6185737976782753, 3.509433962264151, 0.9056603773584906, 0.16216216216216217, 196.0, 0.0, 0.0, 0.928, 0.8285714285714286, 202.0, 142.8355697996826, 488.0, 0.2, 0.2, 0.9850746268656716, 0.808, 0.9708823529411764, 0.8656716417910447, 0.24923076923076926, 0.928, 68.0, 0.9117647058823529, 244, 0.41127694859038144, 14.212670403551895, 0.7179514081042858, 64.46969696969697, 124, no
1.2537165761047941, 219, 0.6632177380061108, 0.625, 0.5625, 51.0, True, 26.0, 3.0, 0.6957651124548262, 0.5072463768115942, 0.66, 51.0, 176, 1.5644444444444445, 2.251851851851852, 0.7391304347826086, 0.26666666666666666, 16.0, 0.0, 0.0, 0.8235294117647058, 0.8045977011494253, 67.0, 47.37615433949868, 352.0, 0.2857142857142857, 0.2857142857142857, 0.88, 0.8, 0.9492307692307692, 0.7, 0.22466960352422904, 0.8235294117647058, 52.0, 0.8461538461538461, 176, 0.4311111111111111, 8.18535277187245, 0.6957651124548262, 43.33333333333333, 97, no
1.2630575329475402, 225, 0.6513051630292974, 0.4473684210526316, 0.6235294117647059, 52.0, True, 28.0, 2.0, 0.6964542087474244, 0.5757575757575758, 0.7307692307692307, 52.0, 163, 1.76, 2.0, 0.7878787878787878, 0.25396825396825395, 169.0, 0.0, 0.0, 0.8444444444444444, 0.8444444444444444, 60.0, 42.42640687119285, 330.0, 0.32, 0.32, 0.9230769230769231, 0.8444444444444444, 0.952, 0.7307692307692307, 0.2918454935622318, 0.8444444444444444, 55.0, 0.8545454545454545, 165, 0.43733333333333335, 7.745966692414834, 0.6964542087474244, 46.66666666666667, 82, no
1.114350041631705, 536, 0.6881900682691272, 0.32432432432432434, 0.7163120567375887, 109.0, True, 29.0, 6.0, 0.6337810095980031, 0.5503875968992248, 0.6947368421052632, 109.0, 430, 2.1393034825870649, 2.957095709570957, 0.8449612403100775, 0.1509433962264151, 1764.0, 0.0, 0.0, 0.8554216867469879, 0.8304093567251462, 165.0, 116.67261889578035, 860.0, 0.25, 0.25, 0.9789473684210527, 0.8253012048192772, 0.9730612244897959, 0.7473684210526316, 0.23351158645276293, 0.8554216867469879, 98.0, 0.9183673469387755, 430, 0.36069651741293535, 12.84523257866513, 0.6337810095980031, 89.94999999999999, 145, no
1.1198066682203762, 260, 0.6193012912429108, 0.7428571428571429, 0.5319148936170213, 63.0, True, 36.0, 3.0, 0.7323958678706791, 0.43209876543209874, 0.6166666666666667, 63.0, 206, 1.6062378167641325, 1.7228915662650603, 0.7777777777777778, 0.1791044776119403, 9.0, 0.0, 0.0, 0.7368421052631579, 0.7526881720430108, 77.0, 54.44722215136416, 412.0, 0.1875, 0.1875, 0.95, 0.7578947368421053, 0.9675409836065574, 0.5833333333333334, 0.23703703703703705, 0.7368421052631579, 61.0, 0.9016393442622951, 206, 0.42495126705653025, 8.774964387392123, 0.7323958678706791, 55.7, 109, no
1.1994517021245297, 235, 0.652703631185822, 0.5263157894736842, 0.7241379310344828, 60.0, True, 41.0, 3.0, 0.6896106916800123, 0.5, 0.6607142857142857, 60.0, 175, 1.7587939698492463, 2.1296928327645053, 0.7894736842105263, 0.2153846153846154, 121.0, 0.0, 0.0, 0.8085106382978723, 0.8, 76.0, 53.74011537017761, 350.0, 0.25925925925925924, 0.25925925925925924, 0.9464285714285714, 0.7978723404255319, 0.9601724137931035, 0.6785714285714286, 0.2943548387096774, 0.8085106382978723, 58.0, 0.8793103448275862, 175, 0.4271356783919597, 8.717797887081348, 0.6896106916800123, 51.16666666666667, 85, no
1.3118405078295292, 218, 0.7094354334152275, 0.6774193548387096, 0.6666666666666666, 58.0, True, 26.0, 3.0, 0.7015665366966393, 0.5714285714285714, 0.7058823529411765, 58.0, 166, 1.7202072538860103, 2.3703703703703702, 0.8285714285714286, 0.20689655172413793, 16.0, 0.0, 0.0, 0.8791208791208791, 0.8421052631578947, 76.0, 53.74011537017761, 332.0, 0.2222222222222222, 0.2222222222222222, 0.9803921568627451, 0.8351648351648352, 0.9619230769230769, 0.7843137254901961, 0.2966101694915254, 0.8791208791208791, 52.0, 0.8846153846153846, 166, 0.43005181347150256, 8.717797887081348, 0.7015665366966393, 47.46666666666667, 83, no
1.0329449455793418, 269, 0.5665018786370648, 0.6086956521739131, 0.6201550387596899, 72.0, True, 46.0, 4.0, 0.7321712194234221, 0.34, 0.5416666666666666, 72.0, 211, 1.5547445255474452, 1.2307692307692308, 0.72, 0.27906976744186046, 36.0, 0.0, 0.0, 0.6415094339622641, 0.6732673267326733, 90.0, 63.63961030678928, 426.0, 0.3, 0.3, 0.9166666666666666, 0.6886792452830188, 0.9464864864864865, 0.4722222222222222, 0.26041666666666663, 0.6415094339622641, 74.0, 0.8378378378378378, 213, 0.43795620437956206, 9.486832980505138, 0.7321712194234221, 62.699999999999996, 120, no
1.1616400684751285, 314, 0.6139542817589085, 0.4909090909090909, 0.6821705426356589, 82.0, True, 44.0, 3.0, 0.728129466211818, 0.45454545454545453, 0.625, 82.0, 250, 1.6420361247947455, 2.0, 0.7454545454545455, 0.2736842105263158, 225.0, 0.0, 0.0, 0.7692307692307693, 0.7692307692307693, 100.0, 70.71067811865476, 500.0, 0.325, 0.325, 0.925, 0.7692307692307693, 0.9476829268292682, 0.625, 0.2836676217765043, 0.7692307692307693, 82.0, 0.8414634146341463, 250, 0.43021346469622335, 10.0, 0.728129466211818, 70.4, 131, no
1.1267354609574196, 700, 0.6873525084581288, 0.4567901234567901, 0.7272727272727273, 159.0, True, 57.0, 5.0, 0.6867553503519702, 0.32663316582914576, 0.41739130434782606, 159.0, 523, 1.7964071856287427, -3.8560411311053984, 0.7989949748743719, 0.2518518518518518, 729.0, 0.0, 0.0, 0.7222222222222222, 0.6598984771573604, 305.0, 215.667568261897, 1050.0, 0.3148148148148148, 0.3148148148148148, 0.9826086956521739, 0.6277777777777778, 0.952457627118644, 0.5652173913043478, 0.2778541953232462, 0.7222222222222222, 118.0, 0.8559322033898306, 525, 0.40718562874251496, 17.46424919657298, 0.6867553503519702, 105.50714285714285, 238, no
1.0963991303379435, 651, 0.59347018286637, 0.5232558139534884, 0.693069306930693, 134.0, True, 53.0, 4.0, 0.7623984977208366, 0.3617021276595745, 0.5348837209302325, 134.0, 509, 1.6094488188976377, 1.8904109589041096, 0.7127659574468085, 0.2987012987012987, 324.0, 0.0, 0.0, 0.6903553299492385, 0.6938775510204082, 176.0, 124.45079348883236, 1022.0, 0.3382352941176471, 0.3382352941176471, 0.9069767441860465, 0.6954314720812182, 0.9420610687022901, 0.5271317829457365, 0.2594202898550725, 0.6903553299492385, 131.0, 0.8244274809160306, 511, 0.4236220472440944, 13.2664991614216, 0.7623984977208366, 111.11904761904762, 269, no
